system,n_atoms,n_configs,valid_energy_configs,energy_split_excluded,low_energy_configs,middle_energy_configs,high_energy_configs,train_configs,val_configs,test_id_configs,test_ood_configs,train_dft_available,val_dft_available,test_id_dft_available,test_ood_dft_available,train_cc_available,val_cc_available,test_id_cc_available,test_ood_cc_available
C2H8N6O2,18,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H8N6O3,19,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H8N8,18,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H8N8O1,19,5,5,False,3,0,2,2,1,0,2,2,1,0,2,0,0,0,0
C2H8N8O2,20,6,6,False,3,0,3,2,1,0,3,2,1,0,3,1,0,0,0
C2H8O1,11,188,75,False,38,3,34,23,8,7,34,23,8,7,34,1,2,0,4
C2H8O2,12,277,140,False,70,7,63,42,14,14,63,42,14,14,63,3,1,1,7
C2H8O3,13,51,51,False,26,2,23,16,5,5,23,16,5,5,23,3,2,0,3
C2H8O4,14,33,33,False,17,1,15,10,4,3,15,10,4,3,15,1,0,1,1
C2H9N1,12,441,107,False,54,5,48,32,11,11,48,32,11,11,48,6,0,1,5
C2H9N1O1,13,279,94,False,47,5,42,28,10,9,42,28,10,9,42,1,0,3,8
C2H9N1O2,14,21,21,False,11,0,10,7,2,2,10,7,2,2,10,2,0,0,3
C2H9N1O3,15,39,39,False,20,1,18,12,4,4,18,12,4,4,18,3,1,0,2
C2H9N3,14,64,64,False,32,3,29,19,7,6,29,19,7,6,29,4,1,1,5
C2H9N3O1,15,37,37,False,19,1,17,11,4,4,17,11,4,4,17,2,0,0,2
C2H9N3O2,16,142,138,False,69,7,62,41,14,14,62,41,14,14,62,3,3,1,1
C2H9N3O3,17,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H9N5,16,858,848,False,424,42,382,254,85,85,382,254,85,85,382,30,12,8,41
C2H9N5O1,17,1386,1335,False,668,66,601,401,134,133,601,401,134,133,601,36,18,14,73
C2H9N5O2,18,4,4,False,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0
C2H9N5O3,19,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H9N5O4,20,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H9N7,18,29,26,False,13,1,12,8,3,2,12,8,3,2,12,1,0,1,3
C2H9N7O3,21,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2H9N9O1,21,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2N2,4,1006,1006,False,503,50,453,302,101,100,453,302,101,100,453,56,12,22,84
C2N2O4,8,617,608,False,304,30,274,182,61,61,274,182,61,61,274,33,15,8,54
C2N2O5,9,16,13,False,7,0,6,4,2,1,6,4,2,1,6,1,1,1,1
C2N4O1,7,647,644,False,322,32,290,193,65,64,290,193,65,64,290,27,5,6,59
C2N4O2,8,687,672,False,336,34,302,202,67,67,302,202,67,67,302,33,9,10,74
C2N4O3,9,32,25,False,13,1,11,8,3,2,11,8,3,2,11,4,1,1,2
C2N6O1,9,13,11,False,6,0,5,4,1,1,5,4,1,1,5,0,0,0,0
C3H10,13,70,37,False,19,1,17,11,4,4,17,11,4,4,17,3,0,0,1
C3H10N2,15,2504,2496,False,1248,125,1123,749,250,249,1123,749,250,249,1123,32,12,12,70
C3H10N2O1,16,981,833,False,417,41,375,250,84,83,375,250,84,83,375,10,5,1,41
C3H10N2O2,17,911,906,False,453,45,408,272,91,90,408,272,91,90,408,26,8,11,55
C3H10N2O3,18,152,150,False,75,7,68,45,15,15,68,45,15,15,68,5,1,2,8
C3H10N2O4,19,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H10N2O5,20,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H10N4,17,1721,1673,False,837,83,753,502,168,167,753,502,168,167,753,41,15,13,95
C3H10N4O1,18,3251,3162,False,1581,158,1423,949,316,316,1423,949,316,316,1423,82,33,28,184
C3H10N4O2,19,142,116,False,58,6,52,35,12,11,52,35,12,11,52,3,4,3,5
C3H10N4O3,20,10,6,False,3,0,3,2,1,0,3,2,1,0,3,0,0,0,1
C3H10N4O4,21,4,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H10N4O5,22,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H10N6,19,433,371,False,186,18,167,112,37,37,167,112,37,37,167,14,4,8,22
C3H10N6O1,20,7,7,False,4,0,3,2,1,1,3,2,1,1,3,1,0,0,0
C3H10N6O2,21,5,5,False,3,0,2,2,1,0,2,2,1,0,2,0,0,0,0
C3H10N6O3,22,17,15,False,8,0,7,5,2,1,7,5,2,1,7,0,0,0,0
C3H10N8,21,4,4,False,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0
C3H10N8O1,22,29,29,False,15,1,13,9,3,3,13,9,3,3,13,0,0,0,0
C3H10O1,14,25,18,False,9,1,8,5,2,2,8,5,2,2,8,1,0,0,2
C3H10O2,15,27,27,False,14,1,12,8,3,3,12,8,3,3,12,2,0,0,1
C3H10O3,16,65,65,False,33,3,29,20,7,6,29,20,7,6,29,2,0,0,8
C3H10O4,17,7,7,False,4,0,3,2,1,1,3,2,1,1,3,0,0,0,0
C3H11N1,15,31,25,False,13,1,11,8,3,2,11,8,3,2,11,1,1,0,1
C3H11N1O1,16,22,22,False,11,1,10,7,2,2,10,7,2,2,10,0,1,0,3
C3H11N1O2,17,37,37,False,19,1,17,11,4,4,17,11,4,4,17,0,1,0,3
C3H11N1O3,18,21,21,False,11,0,10,7,2,2,10,7,2,2,10,0,0,0,0
C3H11N1O4,19,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H11N3,17,1081,1047,False,524,52,471,314,105,105,471,314,105,105,471,42,15,20,66
C3H11N3O1,18,195,195,False,98,9,88,59,20,19,88,59,20,19,88,6,1,4,4
C3H11N3O2,19,9,9,False,5,0,4,3,1,1,4,3,1,1,4,0,1,1,1
C3H11N3O3,20,7,4,False,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0
C3H11N3O4,21,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H11N5,19,1064,1018,False,509,51,458,305,102,102,458,305,102,102,458,32,7,10,63
C3H11N5O1,20,134,113,False,57,5,51,34,12,11,51,34,12,11,51,8,2,2,5
C3H11N5O2,21,7,7,False,4,0,3,2,1,1,3,2,1,1,3,0,0,0,0
C3H11N5O3,22,11,7,False,4,0,3,2,1,1,3,2,1,1,3,0,0,0,1
C3H11N5O4,23,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H11N7,21,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H11N7O1,22,5,5,False,3,0,2,2,1,0,2,2,1,0,2,0,0,0,0
C3H11N7O2,23,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H11N9,23,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H12N2,17,10,10,False,5,0,5,3,1,1,5,3,1,1,5,1,0,1,1
C3H12N2O1,18,32,32,False,16,2,14,10,3,3,14,10,3,3,14,0,0,0,0
C3H12N2O2,19,36,36,False,18,2,16,11,4,3,16,11,4,3,16,0,1,0,2
C3H12N2O3,20,3,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H12N4,19,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H12N4O1,20,5,5,False,3,0,2,2,1,0,2,2,1,0,2,0,0,0,1
C3H12N4O2,21,4,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H12N4O3,22,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H12N4O4,23,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H12N6,21,91,76,False,38,4,34,23,8,7,34,23,8,7,34,1,0,0,1
C3H12N6O1,22,4,4,False,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0
C3H12N6O2,23,10,9,False,5,0,4,3,1,1,4,3,1,1,4,1,0,0,0
C3H12N6O3,24,5,4,False,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0
C3H12N8O1,24,13,13,False,7,0,6,4,2,1,6,4,2,1,6,2,0,0,1
C3H13N3,19,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H13N3O1,20,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H13N3O2,21,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H13N3O3,22,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H13N5O2,23,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H13N7,23,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H13N7O1,24,5,5,False,3,0,2,2,1,0,2,2,1,0,2,0,0,0,0
C3H13N7O2,25,8,7,False,4,0,3,2,1,1,3,2,1,1,3,0,0,1,1
C3H13N9,25,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H14N4O1,22,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H14N8,25,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H14N8O1,26,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H15N9,27,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H1N1,5,1251,1248,False,624,62,562,374,125,125,562,374,125,125,562,73,33,30,89
C3H1N1O2,7,1073,1067,False,534,53,480,320,107,107,480,320,107,107,480,42,15,13,80
C3H1N1O3,8,1428,1428,False,714,71,643,428,143,143,643,428,143,143,643,82,31,34,87
C3H1N1O4,9,715,704,False,352,35,317,211,71,70,317,211,71,70,317,32,11,24,71
C3H1N1O5,10,66,60,False,30,3,27,18,6,6,27,18,6,6,27,1,0,1,6
C3H1N3O1,8,2697,2687,False,1344,134,1209,806,269,269,1209,806,269,269,1209,140,34,35,169
C3H1N3O2,9,2569,2517,False,1259,125,1133,755,252,252,1133,755,252,252,1133,115,38,45,147
C3H1N3O3,10,204,177,False,89,8,80,53,18,18,80,53,18,18,80,19,4,5,11
C3H1N5,9,537,527,False,264,26,237,158,53,53,237,158,53,53,237,21,9,8,57
C3H1N5O1,10,65,57,False,29,2,26,17,6,6,26,17,6,6,26,6,2,2,8
C3H2N2,7,1140,1140,False,570,57,513,342,114,114,513,342,114,114,513,68,23,24,77
C3H2N2O1,8,3312,3303,False,1652,165,1486,991,331,330,1486,991,331,330,1486,208,58,85,334
C3H2N2O2,9,9799,9760,False,4880,488,4392,2928,976,976,4392,2928,976,976,4392,284,76,81,490
C3H2N2O3,10,16886,16644,False,8322,832,7490,4993,1665,1664,7490,4993,1665,1664,7490,664,224,198,927
C3H2N2O4,11,382,324,False,162,16,146,97,33,32,146,97,33,32,146,22,7,8,23
C3H2N2O5,12,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H2N4,9,1444,1435,False,718,71,646,431,144,143,646,431,144,143,646,58,24,14,71
C3H2N4O1,10,20758,20357,False,10179,1017,9161,6107,2036,2036,9161,6107,2036,2036,9161,982,317,337,1163
C3H2N4O2,11,1364,1166,False,583,58,525,350,117,116,525,350,117,116,525,98,26,35,85
C3H2N4O3,12,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H2N4O5,14,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H2N6,11,76,58,False,29,3,26,17,6,6,26,17,6,6,26,5,0,1,6
C3H2N6O1,12,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H2N6O3,14,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H2O1,6,1223,1222,False,611,61,550,367,122,122,550,367,122,122,550,82,24,31,105
C3H2O2,7,982,982,False,491,49,442,295,98,98,442,295,98,98,442,24,8,6,78
C3H2O3,8,1516,1511,False,756,75,680,454,151,151,680,454,151,151,680,77,18,25,142
C3H2O4,9,1330,1318,False,659,66,593,395,132,132,593,395,132,132,593,52,18,14,86
C3H2O5,10,1002,982,False,491,49,442,295,98,98,442,295,98,98,442,53,23,23,62
C3H3N1,7,1307,1306,False,653,65,588,392,131,130,588,392,131,130,588,13,3,3,65
C3H3N1O1,8,8542,8526,False,4263,426,3837,2558,853,852,3837,2558,853,852,3837,217,62,70,651
C3H3N1O2,9,9039,9004,False,4502,450,4052,2701,901,900,4052,2701,901,900,4052,337,116,99,522
C3H3N1O3,10,8757,8717,False,4359,435,3923,2615,872,872,3923,2615,872,872,3923,228,84,90,422
C3H3N1O4,11,8343,8212,False,4106,411,3695,2464,821,821,3695,2464,821,821,3695,262,86,92,434
C3H3N1O5,12,57,54,False,27,3,24,16,6,5,24,16,6,5,24,3,1,0,5
C3H3N3,9,5141,5131,False,2566,256,2309,1540,513,513,2309,1540,513,513,2309,257,78,94,281
C3H3N3O1,10,14963,14882,False,7441,744,6697,4465,1488,1488,6697,4465,1488,1488,6697,501,194,172,830
C3H3N3O2,11,41575,40912,False,20456,2046,18410,12274,4091,4091,18410,12274,4091,4091,18410,1302,446,445,2285
C3H3N3O3,12,1723,1498,False,749,75,674,449,150,150,674,449,150,150,674,59,30,28,87
C3H3N3O5,14,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H3N5,11,17543,17129,False,8565,856,7708,5139,1713,1713,7708,5139,1713,1713,7708,563,214,188,1067
C3H3N5O1,12,2202,1894,False,947,95,852,568,190,189,852,568,190,189,852,88,29,33,131
C3H3N5O2,13,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H3N5O3,14,8,8,False,4,0,4,2,1,1,4,2,1,1,4,1,0,0,0
C3H3N5O4,15,12,12,False,6,1,5,4,1,1,5,4,1,1,5,2,0,0,2
C3H3N7O2,15,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H4,7,1699,1691,False,846,84,761,508,169,169,761,508,169,169,761,22,9,7,107
C3H4N2,9,10260,10247,False,5124,512,4611,3074,1025,1025,4611,3074,1025,1025,4611,241,94,86,688
C3H4N2O1,10,20433,20217,False,10109,1010,9098,6065,2022,2022,9098,6065,2022,2022,9098,600,204,188,1157
C3H4N2O2,11,23456,23156,False,11578,1158,10420,6947,2316,2315,10420,6947,2316,2315,10420,578,167,181,1207
C3H4N2O3,12,29125,28424,False,14212,1421,12791,8527,2843,2842,12791,8527,2843,2842,12791,887,268,320,1608
C3H4N2O4,13,519,447,False,224,22,201,134,45,45,201,134,45,45,201,22,9,8,30
C3H4N4,11,12148,11773,False,5887,588,5298,3532,1178,1177,5298,3532,1178,1177,5298,379,117,118,619
C3H4N4O1,12,49667,48606,False,24303,2430,21873,14582,4861,4860,21873,14582,4861,4860,21873,1462,508,517,2640
C3H4N4O2,13,2757,2415,False,1208,120,1087,725,242,241,1087,725,242,241,1087,96,41,34,142
C3H4N4O3,14,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H4N4O4,15,6,6,False,3,0,3,2,1,0,3,2,1,0,3,1,0,0,1
C3H4N4O5,16,10,10,False,5,0,5,3,1,1,5,3,1,1,5,0,0,1,1
C3H4N6,13,1483,1290,False,645,64,581,387,129,129,581,387,129,129,581,92,24,22,81
C3H4N6O1,14,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H4N6O2,15,11,11,False,6,0,5,4,1,1,5,4,1,1,5,3,0,0,1
C3H4N6O3,16,26,26,False,13,1,12,8,3,2,12,8,3,2,12,2,0,0,2
C3H4N8,15,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H4N8O1,16,4,4,False,3,0,1,1,1,1,1,1,1,1,1,0,0,0,1
C3H4O1,8,3141,2915,False,1458,145,1312,875,292,291,1312,875,292,291,1312,9,5,4,159
C3H4O2,9,10807,10217,False,5109,510,4598,3065,1022,1022,4598,3065,1022,1022,4598,228,87,70,565
C3H4O3,10,5157,4995,False,2498,249,2248,1499,500,499,2248,1499,500,499,2248,209,68,73,381
C3H4O4,11,1142,1134,False,567,57,510,340,114,113,510,340,114,113,510,41,14,14,82
C3H4O5,12,650,644,False,322,32,290,193,65,64,290,193,65,64,290,33,14,16,25
C3H4O6,13,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H5N1,9,2605,2604,False,1302,130,1172,781,261,260,1172,781,261,260,1172,11,7,3,109
C3H5N1O1,10,18157,18147,False,9074,907,8166,5444,1815,1815,8166,5444,1815,1815,8166,413,150,134,950
C3H5N1O2,11,14898,14102,False,7051,705,6346,4231,1410,1410,6346,4231,1410,1410,6346,407,128,115,799
C3H5N1O3,12,7914,7868,False,3934,393,3541,2360,787,787,3541,2360,787,787,3541,288,97,109,480
C3H5N1O4,13,5203,4819,False,2410,240,2169,1446,482,482,2169,1446,482,482,2169,178,46,43,272
C3H5N1O5,14,5,5,False,3,0,2,2,1,0,2,2,1,0,2,1,1,0,0
C3H5N3,11,11893,11708,False,5854,585,5269,3512,1171,1171,5269,3512,1171,1171,5269,279,88,82,606
C3H5N3O1,12,28478,28020,False,14010,1401,12609,8406,2802,2802,12609,8406,2802,2802,12609,571,168,196,1347
C3H5N3O2,13,49066,47826,False,23913,2391,21522,14348,4783,4782,21522,14348,4783,4782,21522,1471,513,520,2637
C3H5N3O3,14,1786,1571,False,786,78,707,472,157,157,707,472,157,157,707,70,18,22,94
C3H5N3O4,15,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H5N3O5,16,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H5N5,13,20073,19676,False,9838,984,8854,5903,1968,1967,8854,5903,1968,1967,8854,581,195,200,992
C3H5N5O1,14,3114,2711,False,1356,135,1220,814,271,271,1220,814,271,271,1220,128,31,43,154
C3H5N5O2,15,181,172,False,86,9,77,52,17,17,77,52,17,17,77,10,3,2,10
C3H5N5O3,16,10,10,False,5,0,5,3,1,1,5,3,1,1,5,0,0,0,0
C3H5N5O4,17,16,16,False,8,1,7,5,2,1,7,5,2,1,7,1,0,0,1
C3H5N7,15,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H5N7O1,16,7,7,False,4,0,3,2,1,1,3,2,1,1,3,1,0,1,0
C3H5N7O2,17,38,38,False,19,2,17,11,4,4,17,11,4,4,17,1,1,2,3
C3H5N9,17,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H6,9,3834,3692,False,1846,185,1661,1108,369,369,1661,1108,369,369,1661,17,7,1,201
C3H6N2,11,18038,18004,False,9002,900,8102,5401,1801,1800,8102,5401,1801,1800,8102,317,114,108,1032
C3H6N2O1,12,22560,22430,False,11215,1121,10094,6729,2243,2243,10094,6729,2243,2243,10094,471,135,148,1116
C3H6N2O2,13,17227,16372,False,8186,819,7367,4912,1637,1637,7367,4912,1637,1637,7367,354,114,116,814
C3H6N2O3,14,14247,13798,False,6899,690,6209,4139,1380,1380,6209,4139,1380,1380,6209,411,155,140,754
C3H6N2O4,15,785,576,False,288,29,259,173,58,57,259,173,58,57,259,33,9,11,36
C3H6N2O5,16,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H6N4,13,14442,14015,False,7008,700,6307,4205,1402,1401,6307,4205,1402,1401,6307,294,94,102,650
C3H6N4O1,14,39067,38001,False,19001,1899,17101,11401,3800,3800,17101,11401,3800,3800,17101,1131,341,370,1982
C3H6N4O2,15,3080,2735,False,1368,136,1231,821,274,273,1231,821,274,273,1231,129,43,37,172
C3H6N4O3,16,304,286,False,143,14,129,86,29,28,129,86,29,28,129,12,5,2,18
C3H6N4O4,17,8,8,False,4,0,4,2,1,1,4,2,1,1,4,0,0,0,2
C3H6N4O5,18,6,6,False,3,0,3,2,1,0,3,2,1,0,3,1,0,0,0
C3H6N6,15,1602,1386,False,693,69,624,416,139,138,624,416,139,138,624,64,18,8,85
C3H6N6O1,16,4,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H6N6O2,17,26,26,False,13,1,12,8,3,2,12,8,3,2,12,2,0,0,1
C3H6N6O3,18,676,645,False,323,32,290,194,65,64,290,194,65,64,290,38,10,13,40
C3H6N8,17,5,5,False,3,0,2,2,1,0,2,2,1,0,2,0,0,0,0
C3H6N8O1,18,27,27,False,14,1,12,8,3,3,12,8,3,3,12,0,0,1,6
C3H6N8O3,20,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H6O1,10,9811,9682,False,4841,484,4357,2905,968,968,4357,2905,968,968,4357,84,26,25,418
C3H6O2,11,15053,13464,False,6732,673,6059,4039,1347,1346,6059,4039,1347,1346,6059,231,82,98,774
C3H6O3,12,6074,5485,False,2743,274,2468,1646,549,548,2468,1646,549,548,2468,207,73,61,371
C3H6O4,13,382,377,False,189,18,170,113,38,38,170,113,38,38,170,17,2,3,21
C3H6O5,14,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H7N1,11,7573,7511,False,3756,375,3380,2254,751,751,3380,2254,751,751,3380,23,5,4,285
C3H7N1O1,12,18211,16244,False,8122,812,7310,4873,1625,1624,7310,4873,1625,1624,7310,250,76,84,783
C3H7N1O2,13,13017,11803,False,5902,590,5311,3541,1181,1180,5311,3541,1181,1180,5311,286,90,86,618
C3H7N1O3,14,3540,3362,False,1681,168,1513,1009,336,336,1513,1009,336,336,1513,99,43,40,175
C3H7N1O4,15,272,261,False,131,12,118,79,26,26,118,79,26,26,118,8,3,7,20
C3H7N1O5,16,5,5,False,3,0,2,2,1,0,2,2,1,0,2,0,0,0,1
C3H7N3,13,14293,14225,False,7113,711,6401,4268,1423,1422,6401,4268,1423,1422,6401,274,85,90,724
C3H7N3O1,14,11770,11505,False,5753,575,5177,3452,1151,1150,5177,3452,1151,1150,5177,219,67,76,597
C3H7N3O2,15,26429,25449,False,12725,1272,11452,7635,2545,2545,11452,7635,2545,2545,11452,765,241,229,1354
C3H7N3O3,16,1649,1514,False,757,76,681,454,152,151,681,454,152,151,681,82,25,28,80
C3H7N3O4,17,836,660,False,330,33,297,198,66,66,297,198,66,66,297,36,13,13,41
C3H7N3O6,19,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H7N5,15,15339,14686,False,7343,734,6609,4406,1469,1468,6609,4406,1469,1468,6609,489,173,153,771
C3H7N5O1,16,2743,2373,False,1187,118,1068,712,238,237,1068,712,238,237,1068,90,46,34,147
C3H7N5O2,17,21,21,False,11,0,10,7,2,2,10,7,2,2,10,1,0,0,1
C3H7N5O3,18,32,31,False,16,1,14,10,3,3,14,10,3,3,14,2,3,0,1
C3H7N5O4,19,95,92,False,46,5,41,28,9,9,41,28,9,9,41,7,4,2,7
C3H7N7,17,27,22,False,11,1,10,7,2,2,10,7,2,2,10,0,0,0,0
C3H7N7O1,18,11,11,False,6,0,5,4,1,1,5,4,1,1,5,1,0,0,1
C3H7N7O2,19,36,36,False,18,2,16,11,4,3,16,11,4,3,16,2,0,0,1
C3H7N9,19,8,8,False,4,0,4,2,1,1,4,2,1,1,4,1,0,1,0
C3H8,11,1015,919,False,460,45,414,276,92,92,414,276,92,92,414,0,0,0,23
C3H8N2,13,15313,15281,False,7641,763,6877,4585,1528,1528,6877,4585,1528,1528,6877,112,41,35,536
C3H8N2O1,14,16354,15683,False,7842,784,7057,4705,1569,1568,7057,4705,1569,1568,7057,322,107,112,812
C3H8N2O2,15,6193,5422,False,2711,271,2440,1627,542,542,2440,1627,542,542,2440,139,52,45,264
C3H8N2O3,16,2347,2297,False,1149,114,1034,689,230,230,1034,689,230,230,1034,71,31,34,136
C3H8N2O4,17,23,16,False,8,1,7,5,2,1,7,5,2,1,7,1,1,0,0
C3H8N2O5,18,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H8N4,15,7576,7506,False,3753,375,3378,2252,751,750,3378,2252,751,750,3378,133,54,58,374
C3H8N4O1,16,18471,17920,False,8960,896,8064,5376,1792,1792,8064,5376,1792,1792,8064,514,185,172,963
C3H8N4O2,17,1510,1331,False,666,66,599,400,133,133,599,400,133,133,599,68,15,20,77
C3H8N4O3,18,18,16,False,8,1,7,5,2,1,7,5,2,1,7,2,0,1,0
C3H8N4O4,19,14,12,False,6,1,5,4,1,1,5,4,1,1,5,1,0,0,2
C3H8N4O5,20,9,5,False,3,0,2,2,1,0,2,2,1,0,2,1,1,0,1
C3H8N6,17,1128,972,False,486,49,437,292,97,97,437,292,97,97,437,37,23,16,58
C3H8N6O1,18,12,11,False,6,0,5,4,1,1,5,4,1,1,5,0,0,0,0
C3H8N6O2,19,40,39,False,20,1,18,12,4,4,18,12,4,4,18,3,1,0,1
C3H8N6O3,20,34,34,False,17,2,15,10,4,3,15,10,4,3,15,1,0,0,1
C3H8N6O4,21,4,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H8N8,19,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H8N8O1,20,25,25,False,13,1,11,8,3,2,11,8,3,2,11,3,2,1,1
C3H8O1,12,3409,2990,False,1495,149,1346,897,299,299,1346,897,299,299,1346,25,4,7,88
C3H8O2,13,4972,4815,False,2408,240,2167,1445,482,481,2167,1445,482,481,2167,58,19,15,242
C3H8O3,14,1430,1424,False,712,71,641,427,143,142,641,427,143,142,641,39,11,23,99
C3H8O4,15,119,119,False,60,5,54,36,12,12,54,36,12,12,54,4,1,1,7
C3H8O6,17,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H9N1,13,4301,3995,False,1998,199,1798,1199,400,399,1798,1199,400,399,1798,35,5,7,90
C3H9N1O1,14,5104,4607,False,2304,230,2073,1382,461,461,2073,1382,461,461,2073,47,13,11,166
C3H9N1O2,15,1077,925,False,463,46,416,278,93,92,416,278,93,92,416,32,5,9,47
C3H9N1O3,16,339,339,False,170,16,153,102,34,34,153,102,34,34,153,11,2,2,18
C3H9N1O4,17,7,7,False,4,0,3,2,1,1,3,2,1,1,3,0,0,0,0
C3H9N1O5,18,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H9N3,15,7873,7817,False,3909,390,3518,2345,782,782,3518,2345,782,782,3518,129,38,40,321
C3H9N3O1,16,4470,4421,False,2211,220,1990,1327,442,442,1990,1327,442,442,1990,102,27,32,230
C3H9N3O2,17,3895,3799,False,1900,189,1710,1140,380,380,1710,1140,380,380,1710,118,36,31,206
C3H9N3O3,18,632,619,False,310,30,279,186,62,62,279,186,62,62,279,21,4,6,33
C3H9N3O4,19,6,4,False,3,0,1,1,1,1,1,1,1,1,1,0,0,1,0
C3H9N3O5,20,3,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H9N3O6,21,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H9N5,17,7580,7370,False,3685,368,3317,2211,737,737,3317,2211,737,737,3317,208,74,68,393
C3H9N5O1,18,1198,1040,False,520,52,468,312,104,104,468,312,104,104,468,39,14,6,58
C3H9N5O2,19,529,510,False,255,25,230,153,51,51,230,153,51,51,230,23,4,4,23
C3H9N5O3,20,16,13,False,7,0,6,4,2,1,6,4,2,1,6,0,0,0,1
C3H9N5O4,21,8,8,False,4,0,4,2,1,1,4,2,1,1,4,0,0,0,0
C3H9N7,19,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3H9N7O1,20,14,14,False,7,1,6,4,2,1,6,4,2,1,6,0,0,0,0
