theory_key        , system    , n_configs, valid_configs, missing_configs, coverage_fraction    , coverage_type
ccsd(t)_cbs.energy, C9H17N3O5 ,      1090,            63,            1027, 0.05779816513761468  , partial
ccsd(t)_cbs.energy, C9H18N2O4 ,      2450,            63,            2387, 0.025714285714285714 , partial
ccsd(t)_cbs.energy, C5H8N2O3  ,       409,            62,             347, 0.15158924205378974  , partial
ccsd(t)_cbs.energy, C1H5N3O3  ,       433,            62,             371, 0.14318706697459585  , partial
ccsd(t)_cbs.energy, C6H4O4    ,       561,            62,             499, 0.11051693404634581  , partial
ccsd(t)_cbs.energy, C11H20N2O5,      1574,            62,            1512, 0.03939008894536213  , partial
ccsd(t)_cbs.energy, C1H8N2    ,       562,            61,             501, 0.10854092526690391  , partial
ccsd(t)_cbs.energy, C6H3N1O2  ,       308,            60,             248, 0.19480519480519481  , partial
ccsd(t)_cbs.energy, C6H3N1    ,       369,            60,             309, 0.16260162601626016  , partial
ccsd(t)_cbs.energy, C5H6N2O3  ,       486,            60,             426, 0.12345679012345678  , partial
ccsd(t)_cbs.energy, C3H9N5O2  ,       529,            60,             469, 0.11342155009451796  , partial
ccsd(t)_cbs.energy, H5N3      ,       551,            60,             491, 0.1088929219600726   , partial
ccsd(t)_cbs.energy, C9H10O1   ,       663,            60,             603, 0.09049773755656108  , partial
ccsd(t)_cbs.energy, C9H16N2O4 ,      1050,            59,             991, 0.05619047619047619  , partial
ccsd(t)_cbs.energy, C8H6O1    ,       414,            58,             356, 0.14009661835748793  , partial
ccsd(t)_cbs.energy, C2H7N3O3  ,       469,            58,             411, 0.12366737739872068  , partial
ccsd(t)_cbs.energy, C6H10N6   ,       543,            58,             485, 0.10681399631675875  , partial
ccsd(t)_cbs.energy, C6H11N1O3 ,       760,            58,             702, 0.07631578947368421  , partial
ccsd(t)_cbs.energy, C9H16N4O5 ,      1092,            58,            1034, 0.05311355311355311  , partial
ccsd(t)_cbs.energy, C9H12O2   ,      1654,            58,            1596, 0.03506650544135429  , partial
ccsd(t)_cbs.energy, C6H14N2   ,      1813,            58,            1755, 0.031991174848317705 , partial
ccsd(t)_cbs.energy, C9H11N3   ,      2464,            58,            2406, 0.02353896103896104  , partial
ccsd(t)_cbs.energy, C7H8O3    ,       385,            57,             328, 0.14805194805194805  , partial
ccsd(t)_cbs.energy, C2H6N6O1  ,       417,            57,             360, 0.1366906474820144   , partial
ccsd(t)_cbs.energy, C4H7N5O1  ,       436,            57,             379, 0.13073394495412843  , partial
ccsd(t)_cbs.energy, H2N2O2    ,       478,            57,             421, 0.1192468619246862   , partial
ccsd(t)_cbs.energy, C4H1N1O2  ,       480,            57,             423, 0.11875              , partial
ccsd(t)_cbs.energy, C5H7N3O3  ,       489,            57,             432, 0.1165644171779141   , partial
ccsd(t)_cbs.energy, C8H13N1O1 ,       497,            57,             440, 0.11468812877263582  , partial
ccsd(t)_cbs.energy, C11H21N5O3,      1077,            57,            1020, 0.052924791086350974 , partial
ccsd(t)_cbs.energy, C9H16N2O6 ,      1120,            57,            1063, 0.05089285714285714  , partial
ccsd(t)_cbs.energy, C10H12O1  ,      1213,            57,            1156, 0.04699093157460841  , partial
ccsd(t)_cbs.energy, C8H14     ,      1432,            57,            1375, 0.039804469273743016 , partial
ccsd(t)_cbs.energy, C5H2N2O2  ,       299,            56,             243, 0.18729096989966554  , partial
ccsd(t)_cbs.energy, C8H4      ,       373,            56,             317, 0.15013404825737264  , partial
ccsd(t)_cbs.energy, C6H5N3O2  ,       410,            56,             354, 0.13658536585365855  , partial
ccsd(t)_cbs.energy, C3H10N6   ,       433,            56,             377, 0.12933025404157045  , partial
ccsd(t)_cbs.energy, C5H5N3O3  ,       447,            56,             391, 0.12527964205816555  , partial
ccsd(t)_cbs.energy, C8H10N2   ,       477,            56,             421, 0.11740041928721175  , partial
ccsd(t)_cbs.energy, C5H13N1O1 ,       557,            56,             501, 0.10053859964093358  , partial
ccsd(t)_cbs.energy, C9H13N3O1 ,      1082,            56,            1026, 0.051756007393715345 , partial
ccsd(t)_cbs.energy, C7H14N2O5 ,      1164,            56,            1108, 0.048109965635738834 , partial
ccsd(t)_cbs.energy, C2H1N5O2  ,       242,            55,             187, 0.22727272727272727  , partial
ccsd(t)_cbs.energy, C9H7N3O1  ,       467,            55,             412, 0.11777301927194861  , partial
ccsd(t)_cbs.energy, C2H5N5O3  ,       487,            55,             432, 0.11293634496919917  , partial
ccsd(t)_cbs.energy, C7H6      ,       696,            55,             641, 0.07902298850574713  , partial
ccsd(t)_cbs.energy, C10H8O3   ,      1391,            55,            1336, 0.039539899352983465 , partial
ccsd(t)_cbs.energy, C11H10N2  ,      1583,            55,            1528, 0.03474415666456096  , partial
ccsd(t)_cbs.energy, C9H9N1O2  ,      2175,            55,            2120, 0.02528735632183908  , partial
ccsd(t)_cbs.energy, C2H9N1    ,       441,            54,             387, 0.12244897959183673  , partial
ccsd(t)_cbs.energy, C6H6N2O3  ,       450,            54,             396, 0.12                 , partial
ccsd(t)_cbs.energy, C1H7N1O2  ,       477,            54,             423, 0.11320754716981132  , partial
ccsd(t)_cbs.energy, C1H7N5O1  ,       532,            54,             478, 0.10150375939849623  , partial
ccsd(t)_cbs.energy, C6H13N1   ,       544,            54,             490, 0.09926470588235294  , partial
ccsd(t)_cbs.energy, C9H14N2O7 ,      1143,            54,            1089, 0.047244094488188976 , partial
ccsd(t)_cbs.energy, C7H10N4O1 ,      1243,            54,            1189, 0.04344328238133548  , partial
ccsd(t)_cbs.energy, C7H12O2   ,      2102,            54,            2048, 0.025689819219790674 , partial
ccsd(t)_cbs.energy, C1H1N1O1  ,       229,            53,             176, 0.2314410480349345   , partial
ccsd(t)_cbs.energy, C1H7N3    ,       288,            53,             235, 0.1840277777777778   , partial
ccsd(t)_cbs.energy, C2H2N6O1  ,       292,            53,             239, 0.1815068493150685   , partial
ccsd(t)_cbs.energy, C4H4N2O4  ,       418,            53,             365, 0.12679425837320574  , partial
ccsd(t)_cbs.energy, C7H7N5    ,       443,            53,             390, 0.11963882618510158  , partial
ccsd(t)_cbs.energy, C5H11N1O4 ,       801,            53,             748, 0.066167290886392    , partial
ccsd(t)_cbs.energy, C5H11N5   ,       947,            53,             894, 0.0559662090813094   , partial
ccsd(t)_cbs.energy, C8H11N3O1 ,      1087,            53,            1034, 0.04875804967801288  , partial
ccsd(t)_cbs.energy, C10H15N5O4,      1119,            53,            1066, 0.04736371760500447  , partial
ccsd(t)_cbs.energy, C6H13N1O1 ,      1309,            53,            1256, 0.04048892284186402  , partial
ccsd(t)_cbs.energy, C8H14O1   ,      1608,            53,            1555, 0.03296019900497513  , partial
ccsd(t)_cbs.energy, C10H10O2  ,      2457,            53,            2404, 0.02157102157102157  , partial
ccsd(t)_cbs.energy, H3N3      ,       348,            52,             296, 0.14942528735632185  , partial
ccsd(t)_cbs.energy, C9H8      ,       368,            52,             316, 0.14130434782608695  , partial
ccsd(t)_cbs.energy, C5H6N2O4  ,       392,            52,             340, 0.1326530612244898   , partial
ccsd(t)_cbs.energy, N2O1      ,       200,            51,             149, 0.255                , partial
ccsd(t)_cbs.energy, H1N3      ,       241,            51,             190, 0.21161825726141079  , partial
ccsd(t)_cbs.energy, C5H7N1O5  ,       307,            51,             256, 0.16612377850162866  , partial
ccsd(t)_cbs.energy, C9H5N1O2  ,       319,            51,             268, 0.15987460815047022  , partial
ccsd(t)_cbs.energy, C8H12N4   ,       889,            51,             838, 0.05736782902137233  , partial
ccsd(t)_cbs.energy, C8H10N4   ,      1062,            51,            1011, 0.0480225988700565   , partial
ccsd(t)_cbs.energy, C9H11N3O1 ,      1281,            51,            1230, 0.03981264637002342  , partial
ccsd(t)_cbs.energy, C10H13N1O3,      1464,            51,            1413, 0.03483606557377049  , partial
ccsd(t)_cbs.energy, C2H4O4    ,       187,            50,             137, 0.26737967914438504  , partial
ccsd(t)_cbs.energy, C7H4N2O3  ,       288,            50,             238, 0.1736111111111111   , partial
ccsd(t)_cbs.energy, C6H4O3    ,       320,            50,             270, 0.15625              , partial
ccsd(t)_cbs.energy, C4H4N6O1  ,       385,            50,             335, 0.12987012987012986  , partial
ccsd(t)_cbs.energy, C1H4O3    ,       416,            50,             366, 0.1201923076923077   , partial
ccsd(t)_cbs.energy, C8H13N1O2 ,       869,            50,             819, 0.05753739930955121  , partial
ccsd(t)_cbs.energy, C10H13N3  ,      1837,            50,            1787, 0.027218290691344585 , partial
ccsd(t)_cbs.energy, C3H6O4    ,       382,            49,             333, 0.12827225130890052  , partial
ccsd(t)_cbs.energy, C6H13N1O5 ,       720,            49,             671, 0.06805555555555555  , partial
ccsd(t)_cbs.energy, C6H11N3O3 ,       747,            49,             698, 0.06559571619812583  , partial
ccsd(t)_cbs.energy, C7H14O4   ,       886,            49,             837, 0.055304740406320545 , partial
ccsd(t)_cbs.energy, C8H17N5O3 ,      1070,            49,            1021, 0.04579439252336449  , partial
ccsd(t)_cbs.energy, C8H9N5    ,      1121,            49,            1072, 0.043710972346119537 , partial
ccsd(t)_cbs.energy, C7H12N2O6 ,      1155,            49,            1106, 0.04242424242424243  , partial
ccsd(t)_cbs.energy, C8H9N1O3  ,      2284,            49,            2235, 0.021453590192644482 , partial
ccsd(t)_cbs.energy, H4N4      ,       350,            48,             302, 0.13714285714285715  , partial
ccsd(t)_cbs.energy, C1H8N6    ,       364,            48,             316, 0.13186813186813187  , partial
ccsd(t)_cbs.energy, H2N2O1    ,       372,            48,             324, 0.12903225806451613  , partial
ccsd(t)_cbs.energy, C7H13N3O5 ,      1139,            48,            1091, 0.04214223002633889  , partial
ccsd(t)_cbs.energy, C2H1N3    ,       216,            47,             169, 0.2175925925925926   , partial
ccsd(t)_cbs.energy, C2H7N5O2  ,       298,            47,             251, 0.15771812080536912  , partial
ccsd(t)_cbs.energy, H5N1O3    ,       354,            47,             307, 0.1327683615819209   , partial
ccsd(t)_cbs.energy, C9H9N1    ,       446,            47,             399, 0.10538116591928251  , partial
ccsd(t)_cbs.energy, C8H13N3   ,       528,            47,             481, 0.08901515151515152  , partial
ccsd(t)_cbs.energy, C8H11N5O1 ,       741,            47,             694, 0.06342780026990553  , partial
ccsd(t)_cbs.energy, C7H12N2O1 ,       743,            47,             696, 0.063257065948856    , partial
ccsd(t)_cbs.energy, C7H10N4   ,       777,            47,             730, 0.06048906048906049  , partial
ccsd(t)_cbs.energy, C7H12N4O1 ,       982,            47,             935, 0.04786150712830957  , partial
ccsd(t)_cbs.energy, C8H16N2O3 ,      2227,            47,            2180, 0.021104625056129322 , partial
ccsd(t)_cbs.energy, C8H6N4    ,       306,            46,             260, 0.1503267973856209   , partial
ccsd(t)_cbs.energy, C10H10    ,       392,            46,             346, 0.11734693877551021  , partial
ccsd(t)_cbs.energy, C6H4N4    ,       396,            46,             350, 0.11616161616161616  , partial
ccsd(t)_cbs.energy, C6H5N5    ,       425,            46,             379, 0.10823529411764705  , partial
ccsd(t)_cbs.energy, C6H13N5   ,       572,            46,             526, 0.08041958041958042  , partial
ccsd(t)_cbs.energy, C8H14N4O5 ,       573,            46,             527, 0.08027923211169284  , partial
ccsd(t)_cbs.energy, C7H9N5    ,       789,            46,             743, 0.058301647655259824 , partial
ccsd(t)_cbs.energy, C10H10N2O2,       836,            46,             790, 0.05502392344497608  , partial
ccsd(t)_cbs.energy, C5H11N3O2 ,       864,            46,             818, 0.05324074074074074  , partial
ccsd(t)_cbs.energy, C10H12O2  ,      1811,            46,            1765, 0.025400331308669245 , partial
ccsd(t)_cbs.energy, C6H1N1O1  ,       261,            45,             216, 0.1724137931034483   , partial
ccsd(t)_cbs.energy, C9H5N1O1  ,       284,            45,             239, 0.15845070422535212  , partial
ccsd(t)_cbs.energy, C6H14O2   ,       451,            45,             406, 0.09977827050997783  , partial
ccsd(t)_cbs.energy, C6H12N2O5 ,       568,            45,             523, 0.07922535211267606  , partial
ccsd(t)_cbs.energy, C6H12O6   ,       597,            45,             552, 0.07537688442211055  , partial
ccsd(t)_cbs.energy, C8H12N2O1 ,       839,            45,             794, 0.05363528009535161  , partial
ccsd(t)_cbs.energy, C8H16N2O1 ,       892,            45,             847, 0.05044843049327354  , partial
ccsd(t)_cbs.energy, C9H12N2O2 ,      1249,            45,            1204, 0.036028823058446756 , partial
ccsd(t)_cbs.energy, C9H10N4   ,      1416,            45,            1371, 0.03177966101694915  , partial
ccsd(t)_cbs.energy, C4H5N3O4  ,       333,            44,             289, 0.13213213213213212  , partial
ccsd(t)_cbs.energy, C4H7N1O5  ,       343,            44,             299, 0.1282798833819242   , partial
ccsd(t)_cbs.energy, C2H5N7    ,       366,            44,             322, 0.12021857923497267  , partial
ccsd(t)_cbs.energy, C4H6O5    ,       421,            44,             377, 0.10451306413301663  , partial
ccsd(t)_cbs.energy, C10H16N2O7,       451,            44,             407, 0.0975609756097561   , partial
ccsd(t)_cbs.energy, C11H16N4O5,      1111,            44,            1067, 0.039603960396039604 , partial
ccsd(t)_cbs.energy, C9H12N2   ,      1363,            44,            1319, 0.032281731474688186 , partial
ccsd(t)_cbs.energy, C10H11N3  ,      1619,            44,            1575, 0.027177269919703522 , partial
ccsd(t)_cbs.energy, C3H1N3O3  ,       204,            43,             161, 0.2107843137254902   , partial
ccsd(t)_cbs.energy, C2H2N2    ,       211,            43,             168, 0.2037914691943128   , partial
ccsd(t)_cbs.energy, C5H4O4    ,       243,            43,             200, 0.17695473251028807  , partial
