system,system_domain,n_atoms,n_configs,train_configs,val_configs,test_id_configs,test_ood_configs,train_dft_available,val_dft_available,test_id_dft_available,test_ood_dft_available,train_cc_available,val_cc_available,test_id_cc_available,test_ood_cc_available
C5H12,test_ood,17,1017,0,0,0,1017,0,0,0,1016,0,0,0,36
C5H12N2,seen,19,779,467,156,156,0,450,151,152,0,45,16,17,0
C5H12N2O1,seen,20,4868,2921,974,973,0,2830,941,936,0,316,100,99,0
C5H12N2O2,seen,21,880,528,176,176,0,474,164,158,0,9,1,0,0
C5H12N2O3,test_ood,22,179,0,0,0,179,0,0,0,171,0,0,0,8
C5H12N2O4,test_ood,23,36,0,0,0,36,0,0,0,36,0,0,0,0
C5H12N2O5,test_ood,24,12,0,0,0,12,0,0,0,12,0,0,0,1
C5H12N4,test_ood,21,2386,0,0,0,2386,0,0,0,2092,0,0,0,36
C5H12N4O1,test_ood,22,266,0,0,0,266,0,0,0,126,0,0,0,21
C5H12N4O2,test_ood,23,1038,0,0,0,1038,0,0,0,743,0,0,0,69
C5H12N4O3,seen,24,579,347,116,116,0,336,112,115,0,16,5,9,0
C5H12N4O4,seen,25,3,2,1,0,0,0,0,0,0,0,0,0,0
C5H12N6,test_ood,23,366,0,0,0,366,0,0,0,184,0,0,0,24
C5H12N6O1,test_ood,24,244,0,0,0,244,0,0,0,242,0,0,0,6
C5H12N6O2,test_ood,25,1,0,0,0,1,0,0,0,0,0,0,0,0
C5H12N6O3,test_ood,26,1,0,0,0,1,0,0,0,0,0,0,0,0
C5H12O1,seen,18,2458,1475,492,491,0,1469,487,484,0,108,41,34,0
C5H12O2,test_ood,19,1621,0,0,0,1621,0,0,0,914,0,0,0,151
C5H12O3,seen,20,232,139,47,46,0,137,47,46,0,24,9,5,0
C5H12O4,test_ood,21,109,0,0,0,109,0,0,0,107,0,0,0,0
C5H12O5,seen,22,2,1,1,0,0,1,0,0,0,0,0,0,0
C5H12O6,seen,23,2,1,1,0,0,0,0,0,0,0,0,0,0
C5H13N1,test_ood,19,3376,0,0,0,3376,0,0,0,3060,0,0,0,196
C5H13N1O1,test_ood,20,557,0,0,0,557,0,0,0,413,0,0,0,56
C5H13N1O2,test_ood,21,267,0,0,0,267,0,0,0,254,0,0,0,21
C5H13N1O3,test_ood,22,5,0,0,0,5,0,0,0,5,0,0,0,0
C5H13N1O4,test_ood,23,4,0,0,0,4,0,0,0,4,0,0,0,0
C5H13N1O5,test_ood,24,4,0,0,0,4,0,0,0,1,0,0,0,0
C5H13N1O6,seen,25,3,2,1,0,0,0,0,0,0,0,0,0,0
C5H13N3,seen,21,2363,1418,473,472,0,1361,460,454,0,38,15,20,0
C5H13N3O1,seen,22,781,469,156,156,0,401,133,138,0,3,2,0,0
C5H13N3O2,test_ood,23,59,0,0,0,59,0,0,0,55,0,0,0,0
C5H13N3O3,seen,24,65,39,13,13,0,38,13,12,0,0,0,0,0
C5H13N3O4,seen,25,46,28,9,9,0,19,8,6,0,2,0,0,0
C5H13N3O5,seen,26,2,1,1,0,0,0,0,0,0,0,0,0,0
C5H13N5,seen,23,21,13,4,4,0,13,4,4,0,0,0,0,0
C5H13N5O1,seen,24,100,60,20,20,0,59,20,19,0,2,1,1,0
C5H13N5O2,test_ood,25,368,0,0,0,368,0,0,0,354,0,0,0,17
C5H13N5O3,test_ood,26,5,0,0,0,5,0,0,0,0,0,0,0,0
C5H13N5O4,test_ood,27,1,0,0,0,1,0,0,0,0,0,0,0,0
C5H13N7,seen,25,96,58,19,19,0,58,19,18,0,0,0,0,0
C5H13N7O2,test_ood,27,1,0,0,0,1,0,0,0,0,0,0,0,0
C5H14N2,test_ood,21,73,0,0,0,73,0,0,0,73,0,0,0,3
C5H14N2O1,seen,22,4,2,1,1,0,2,1,1,0,0,0,0,0
C5H14N2O2,seen,23,255,153,51,51,0,148,51,48,0,8,5,1,0
C5H14N2O3,seen,24,8,5,2,1,0,4,2,0,0,0,0,0,0
C5H14N2O4,seen,25,3,2,1,0,0,1,0,0,0,0,0,0,0
C5H14N2O5,seen,26,2,1,1,0,0,1,0,0,0,0,0,0,0
C5H14N4,seen,23,320,192,64,64,0,171,54,58,0,6,3,2,0
C5H14N4O1,test_ood,24,115,0,0,0,115,0,0,0,109,0,0,0,2
C5H14N4O2,test_ood,25,99,0,0,0,99,0,0,0,95,0,0,0,2
C5H14N4O3,seen,26,66,40,13,13,0,36,13,12,0,0,0,0,0
C5H14N4O4,seen,27,1,1,0,0,0,0,0,0,0,0,0,0,0
C5H14N6,test_ood,25,34,0,0,0,34,0,0,0,33,0,0,0,0
C5H14N6O1,test_ood,26,136,0,0,0,136,0,0,0,135,0,0,0,6
C5H14N6O2,test_ood,27,1,0,0,0,1,0,0,0,0,0,0,0,0
C5H14N6O3,seen,28,4,2,1,1,0,0,0,0,0,0,0,0,0
C5H14O1,seen,20,7,4,2,1,0,4,2,1,0,0,1,0,0
C5H14O2,test_ood,21,93,0,0,0,93,0,0,0,93,0,0,0,0
C5H14O3,test_ood,22,1,0,0,0,1,0,0,0,1,0,0,0,0
C5H14O4,seen,23,1,1,0,0,0,1,0,0,0,0,0,0,0
C5H15N1O1,test_ood,22,122,0,0,0,122,0,0,0,122,0,0,0,0
C5H15N1O2,seen,23,3,2,1,0,0,2,1,0,0,0,0,0,0
C5H15N3,test_ood,23,81,0,0,0,81,0,0,0,81,0,0,0,6
C5H15N3O1,seen,24,11,7,2,2,0,7,2,0,0,0,0,0,0
C5H15N3O2,test_ood,25,13,0,0,0,13,0,0,0,11,0,0,0,0
C5H15N3O3,test_ood,26,10,0,0,0,10,0,0,0,7,0,0,0,0
C5H15N3O4,test_ood,27,3,0,0,0,3,0,0,0,3,0,0,0,0
C5H15N5,test_ood,25,14,0,0,0,14,0,0,0,14,0,0,0,0
C5H15N5O1,seen,26,52,31,11,10,0,30,11,10,0,0,0,0,0
C5H15N5O2,test_ood,27,57,0,0,0,57,0,0,0,56,0,0,0,0
C5H15N5O3,seen,28,7,4,2,1,0,0,0,0,0,0,0,0,0
C5H15N7,seen,27,52,31,11,10,0,29,11,10,0,0,0,0,0
C5H15N7O2,seen,29,1,1,0,0,0,0,0,0,0,0,0,0,0
C5H16N2,seen,23,1,1,0,0,0,1,0,0,0,0,0,0,0
C5H16N2O1,seen,24,2,1,1,0,0,1,1,0,0,0,0,0,0
C5H16N2O2,seen,25,1,1,0,0,0,1,0,0,0,0,0,0,0
C5H16N4,seen,25,1,1,0,0,0,1,0,0,0,0,0,0,0
C5H16N4O1,seen,26,7,4,2,1,0,4,2,1,0,0,0,0,0
C5H16N4O2,test_ood,27,8,0,0,0,8,0,0,0,7,0,0,0,0
C5H16N4O3,test_ood,28,5,0,0,0,5,0,0,0,5,0,0,0,0
C5H16N6,test_ood,27,19,0,0,0,19,0,0,0,19,0,0,0,0
C5H16N6O1,seen,28,44,26,9,9,0,26,9,9,0,0,0,0,0
C5H16N6O2,test_ood,29,1,0,0,0,1,0,0,0,0,0,0,0,0
C5H16N6O3,seen,30,2,1,1,0,0,0,0,0,0,0,0,0,0
C5H17N5O1,test_ood,28,5,0,0,0,5,0,0,0,4,0,0,0,0
C5H17N5O2,test_ood,29,9,0,0,0,9,0,0,0,7,0,0,0,0
C5H17N7,seen,29,17,10,4,3,0,10,4,3,0,0,0,0,0
C5H18N4O2,seen,29,1,1,0,0,0,0,0,0,0,0,0,0,0
C5H18N6,test_ood,29,3,0,0,0,3,0,0,0,3,0,0,0,0
C5H18N6O1,seen,30,6,4,1,1,0,4,1,1,0,0,0,0,0
C5H18N6O2,seen,31,1,1,0,0,0,0,0,0,0,0,0,0,0
C5H1N1,seen,7,515,309,103,103,0,307,98,103,0,42,23,16,0
C5H1N1O2,seen,9,288,173,58,57,0,170,58,56,0,28,9,6,0
C5H1N1O3,seen,10,20,12,4,4,0,11,4,3,0,2,1,0,0
C5H1N3O1,test_ood,10,47,0,0,0,47,0,0,0,41,0,0,0,5
C5H1N5O2,seen,13,4,2,1,1,0,2,1,1,0,0,0,1,0
C5H2N2,seen,9,333,200,67,66,0,200,67,66,0,21,11,10,0
C5H2N2O1,seen,10,2635,1581,527,527,0,1549,523,520,0,237,75,80,0
C5H2N2O2,test_ood,11,299,0,0,0,299,0,0,0,272,0,0,0,56
C5H2N2O3,seen,12,137,82,28,27,0,81,28,27,0,11,3,5,0
C5H2N2O4,seen,13,1,1,0,0,0,1,0,0,0,0,0,0,0
C5H2N4,seen,11,25,15,5,5,0,13,5,4,0,1,2,1,0
C5H2N4O1,seen,12,1,1,0,0,0,1,0,0,0,0,0,0,0
C5H2N4O2,seen,13,1,1,0,0,0,1,0,0,0,0,0,0,0
C5H2N4O3,seen,14,3,2,1,0,0,2,1,0,0,0,0,0,0
C5H2N6,seen,13,2,1,1,0,0,1,1,0,0,0,0,0,0
C5H2N6O1,seen,14,9,5,2,2,0,5,2,2,0,1,0,0,0
C5H2O1,seen,8,664,398,133,133,0,397,133,133,0,86,30,24,0
C5H2O2,seen,9,112,67,23,22,0,66,23,22,0,7,5,3,0
C5H2O3,seen,10,757,454,152,151,0,443,150,147,0,83,33,22,0
C5H2O4,seen,11,90,54,18,18,0,46,12,14,0,10,3,4,0
C5H3N1,test_ood,9,1248,0,0,0,1248,0,0,0,1240,0,0,0,192
C5H3N1O1,test_ood,10,3014,0,0,0,3014,0,0,0,2994,0,0,0,330
C5H3N1O2,seen,11,8925,5355,1785,1785,0,5257,1752,1739,0,665,223,221,0
C5H3N1O3,seen,12,806,484,161,161,0,406,135,139,0,49,21,19,0
C5H3N1O4,test_ood,13,135,0,0,0,135,0,0,0,135,0,0,0,26
C5H3N1O5,seen,14,138,83,28,27,0,83,27,27,0,7,12,4,0
C5H3N3,seen,11,6041,3625,1208,1208,0,3565,1185,1182,0,583,182,181,0
C5H3N3O1,seen,12,822,493,165,164,0,424,143,125,0,81,28,19,0
C5H3N3O2,seen,13,123,74,25,24,0,74,24,23,0,3,3,3,0
C5H3N3O3,test_ood,14,1,0,0,0,1,0,0,0,1,0,0,0,0
C5H3N3O4,seen,15,4,2,1,1,0,2,1,1,0,0,1,0,0
C5H3N5,seen,13,276,166,55,55,0,82,29,24,0,20,8,7,0
C5H3N5O1,seen,14,1,1,0,0,0,1,0,0,0,0,0,0,0
C5H3N5O2,seen,15,12,7,3,2,0,7,3,2,0,2,2,0,0
C5H3N7,test_ood,15,5,0,0,0,5,0,0,0,5,0,0,0,1
C5H4,seen,9,1882,1129,377,376,0,1129,377,376,0,108,23,28,0
C5H4N2,seen,11,3460,2076,692,692,0,2057,687,688,0,210,71,83,0
C5H4N2O1,test_ood,12,21971,0,0,0,21971,0,0,0,21409,0,0,0,2587
C5H4N2O2,seen,13,3239,1943,648,648,0,1641,536,542,0,298,94,106,0
C5H4N2O3,test_ood,14,122,0,0,0,122,0,0,0,120,0,0,0,12
C5H4N2O4,test_ood,15,153,0,0,0,153,0,0,0,153,0,0,0,25
C5H4N2O5,test_ood,16,4,0,0,0,4,0,0,0,4,0,0,0,0
C5H4N4,seen,13,1162,697,233,232,0,619,211,205,0,106,34,30,0
C5H4N4O1,seen,14,380,228,76,76,0,228,76,75,0,20,10,12,0
C5H4N4O2,test_ood,15,724,0,0,0,724,0,0,0,432,0,0,0,84
C5H4N4O3,seen,16,155,93,31,31,0,93,31,30,0,17,5,2,0
C5H4N6,test_ood,15,128,0,0,0,128,0,0,0,128,0,0,0,16
C5H4N6O1,seen,16,8,5,2,1,0,5,2,1,0,1,0,1,0
C5H4O1,test_ood,10,2758,0,0,0,2758,0,0,0,2729,0,0,0,389
C5H4O2,seen,11,3878,2327,776,775,0,2311,770,769,0,265,82,100,0
C5H4O3,test_ood,12,7052,0,0,0,7052,0,0,0,6928,0,0,0,956
C5H4O4,test_ood,13,243,0,0,0,243,0,0,0,211,0,0,0,43
C5H5N1,seen,11,2994,1796,599,599,0,1787,595,597,0,177,56,47,0
C5H5N1O1,seen,12,11560,6936,2312,2312,0,6901,2296,2302,0,769,263,254,0
C5H5N1O2,test_ood,13,31683,0,0,0,31683,0,0,0,28326,0,0,0,3339
C5H5N1O3,test_ood,14,1914,0,0,0,1914,0,0,0,1407,0,0,0,231
C5H5N1O4,test_ood,15,3,0,0,0,3,0,0,0,3,0,0,0,0
C5H5N1O5,test_ood,16,7,0,0,0,7,0,0,0,7,0,0,0,1
C5H5N1O6,seen,17,7,4,2,1,0,4,2,1,0,0,1,1,0
C5H5N3,test_ood,13,17159,0,0,0,17159,0,0,0,16805,0,0,0,1962
C5H5N3O1,test_ood,14,4164,0,0,0,4164,0,0,0,3517,0,0,0,527
C5H5N3O2,seen,15,294,176,59,59,0,91,24,32,0,24,5,11,0
C5H5N3O3,seen,16,447,268,90,89,0,178,66,56,0,31,11,14,0
C5H5N3O4,seen,17,58,35,12,11,0,35,12,11,0,4,1,2,0
C5H5N5,seen,15,1248,749,250,249,0,650,216,218,0,99,33,41,0
C5H5N5O1,seen,16,871,523,174,174,0,433,151,141,0,65,21,30,0
C5H5N5O2,seen,17,36,22,7,7,0,22,7,7,0,4,0,2,0
C5H5N7,seen,17,5,3,1,1,0,3,1,1,0,0,0,0,0
C5H6,test_ood,11,5693,0,0,0,5693,0,0,0,5685,0,0,0,191
C5H6N2,seen,13,11808,7085,2362,2361,0,7032,2345,2345,0,633,218,167,0
C5H6N2O1,test_ood,14,47308,0,0,0,47308,0,0,0,44848,0,0,0,4936
C5H6N2O2,seen,15,7903,4742,1581,1580,0,2972,967,980,0,576,186,142,0
C5H6N2O3,test_ood,16,486,0,0,0,486,0,0,0,346,0,0,0,60
C5H6N2O4,seen,17,392,235,79,78,0,232,78,77,0,28,14,10,0
C5H6N2O5,seen,18,34,20,7,7,0,20,7,7,0,6,2,3,0
C5H6N4,test_ood,15,3689,0,0,0,3689,0,0,0,2959,0,0,0,482
C5H6N4O1,seen,16,1074,644,215,215,0,472,154,151,0,89,29,24,0
C5H6N4O2,seen,17,77,46,16,15,0,46,16,15,0,11,0,4,0
C5H6N4O3,seen,18,144,86,29,29,0,86,29,29,0,8,5,3,0
C5H6N4O4,test_ood,19,1,0,0,0,1,0,0,0,0,0,0,0,0
C5H6N6,test_ood,17,1143,0,0,0,1143,0,0,0,809,0,0,0,152
C5H6N6O1,test_ood,18,50,0,0,0,50,0,0,0,50,0,0,0,10
C5H6O1,test_ood,12,12595,0,0,0,12595,0,0,0,12521,0,0,0,1169
C5H6O2,seen,13,10438,6263,2088,2087,0,6129,2046,2031,0,602,193,219,0
C5H6O3,seen,14,16434,9860,3287,3287,0,9559,3202,3176,0,1106,348,362,0
C5H6O4,seen,15,1483,890,297,296,0,632,204,205,0,118,42,28,0
C5H6O5,test_ood,16,1,0,0,0,1,0,0,0,1,0,0,0,0
C5H7N1,seen,13,11722,7033,2345,2344,0,6752,2252,2241,0,712,190,193,0
C5H7N1O1,test_ood,14,12962,0,0,0,12962,0,0,0,12581,0,0,0,1140
C5H7N1O2,seen,15,35724,21434,7145,7145,0,20325,6762,6789,0,2326,795,787,0
C5H7N1O3,test_ood,16,2716,0,0,0,2716,0,0,0,2158,0,0,0,364
C5H7N1O4,test_ood,17,320,0,0,0,320,0,0,0,172,0,0,0,42
C5H7N1O5,seen,18,307,184,62,61,0,182,61,59,0,29,11,11,0
C5H7N1O6,test_ood,19,6,0,0,0,6,0,0,0,6,0,0,0,0
C5H7N3,seen,15,35739,21443,7148,7148,0,20756,6912,6898,0,2315,786,782,0
C5H7N3O1,test_ood,16,9155,0,0,0,9155,0,0,0,6175,0,0,0,1027
C5H7N3O2,seen,17,174,104,35,35,0,100,35,33,0,21,8,7,0
C5H7N3O3,test_ood,18,489,0,0,0,489,0,0,0,340,0,0,0,57
C5H7N3O4,seen,19,129,77,26,26,0,76,26,26,0,13,4,3,0
C5H7N3O5,seen,20,1,1,0,0,0,0,0,0,0,0,0,0,0
C5H7N5,test_ood,17,221,0,0,0,221,0,0,0,212,0,0,0,26
C5H7N5O1,seen,18,751,451,150,150,0,439,142,144,0,63,17,33,0
C5H7N5O2,test_ood,19,826,0,0,0,826,0,0,0,806,0,0,0,127
C5H7N5O3,test_ood,20,1,0,0,0,1,0,0,0,0,0,0,0,0
C5H7N7,seen,19,17,10,4,3,0,10,4,3,0,2,1,2,0
C5H8,seen,13,7614,4568,1523,1523,0,4382,1468,1463,0,190,56,75,0
C5H8N2,seen,15,15950,9570,3190,3190,0,9145,3054,3030,0,783,290,280,0
C5H8N2O1,test_ood,16,52532,0,0,0,52532,0,0,0,50590,0,0,0,5632
C5H8N2O2,seen,17,7740,4644,1548,1548,0,3964,1314,1335,0,588,197,187,0
C5H8N2O3,seen,18,409,245,82,82,0,145,53,55,0,36,15,11,0
C5H8N2O4,test_ood,19,449,0,0,0,449,0,0,0,432,0,0,0,70
C5H8N2O5,seen,20,62,37,13,12,0,37,12,12,0,5,2,1,0
C5H8N4,seen,17,5399,3239,1080,1080,0,2693,909,914,0,368,121,136,0
C5H8N4O1,seen,18,554,332,111,111,0,160,53,37,0,50,18,10,0
C5H8N4O2,test_ood,19,1335,0,0,0,1335,0,0,0,878,0,0,0,168
C5H8N4O3,test_ood,20,300,0,0,0,300,0,0,0,300,0,0,0,36
C5H8N4O4,test_ood,21,2,0,0,0,2,0,0,0,0,0,0,0,0
C5H8N6,seen,19,19,11,4,4,0,11,4,4,0,1,1,2,0
C5H8N6O1,test_ood,20,379,0,0,0,379,0,0,0,374,0,0,0,68
C5H8N6O2,test_ood,21,2,0,0,0,2,0,0,0,0,0,0,0,0
C5H8N6O3,test_ood,22,3,0,0,0,3,0,0,0,0,0,0,0,0
C5H8O1,seen,14,18667,11200,3734,3733,0,10943,3620,3664,0,865,279,260,0
C5H8O2,test_ood,15,10453,0,0,0,10453,0,0,0,8959,0,0,0,1111
C5H8O3,seen,16,14729,8837,2946,2946,0,8055,2659,2683,0,916,306,338,0
C5H8O4,test_ood,17,1211,0,0,0,1211,0,0,0,1147,0,0,0,184
C5H8O5,seen,18,338,203,68,67,0,29,6,11,0,17,6,8,0
C5H8O6,seen,19,7,4,2,1,0,2,1,0,0,0,0,0,0
C5H8O7,test_ood,20,1,0,0,0,1,0,0,0,1,0,0,0,0
C5H9N1,test_ood,15,14763,0,0,0,14763,0,0,0,14640,0,0,0,1125
C5H9N1O1,seen,16,11268,6761,2254,2253,0,6630,2205,2213,0,716,226,218,0
C5H9N1O2,seen,17,21579,12947,4316,4316,0,12276,4080,4090,0,1433,472,431,0
C5H9N1O3,seen,18,1361,817,272,272,0,504,170,163,0,106,38,45,0
C5H9N1O4,seen,19,1889,1133,378,378,0,1031,336,346,0,162,52,55,0
C5H9N1O5,test_ood,20,20,0,0,0,20,0,0,0,20,0,0,0,3
C5H9N1O6,test_ood,21,14,0,0,0,14,0,0,0,10,0,0,0,0
C5H9N3,seen,17,34409,20645,6882,6882,0,20006,6638,6674,0,2223,740,719,0
C5H9N3O1,seen,18,9178,5507,1836,1835,0,4663,1551,1561,0,662,225,200,0
C5H9N3O2,test_ood,19,472,0,0,0,472,0,0,0,325,0,0,0,63
C5H9N3O3,seen,20,205,123,41,41,0,118,40,41,0,11,6,3,0
C5H9N3O4,test_ood,21,168,0,0,0,168,0,0,0,162,0,0,0,3
C5H9N5,test_ood,19,165,0,0,0,165,0,0,0,20,0,0,0,26
C5H9N5O1,test_ood,20,121,0,0,0,121,0,0,0,119,0,0,0,19
C5H9N5O2,seen,21,597,358,120,119,0,352,119,117,0,17,5,3,0
C5H9N5O3,seen,22,3,2,1,0,0,0,0,0,0,0,0,0,0
C5H9N5O4,seen,23,1,1,0,0,0,0,0,0,0,0,0,0,0
C5H9N7,seen,21,58,35,12,11,0,34,12,10,0,0,0,0,0
C5N2O1,seen,8,201,121,40,40,0,121,40,40,0,23,12,5,0
C6H10,test_ood,16,7826,0,0,0,7826,0,0,0,7607,0,0,0,658
C6H10N2,test_ood,18,32396,0,0,0,32396,0,0,0,31423,0,0,0,3471
C6H10N2O1,test_ood,19,11886,0,0,0,11886,0,0,0,9923,0,0,0,1460
C6H10N2O2,seen,20,1517,910,304,303,0,576,214,194,0,91,32,36,0
C6H10N2O3,seen,21,882,529,177,176,0,438,146,136,0,13,7,1,0
C6H10N2O4,test_ood,22,579,0,0,0,579,0,0,0,572,0,0,0,28
C6H10N2O5,seen,23,1391,835,278,278,0,719,238,248,0,79,26,28,0
C6H10N4,seen,20,255,153,51,51,0,151,50,51,0,14,6,7,0
C6H10N4O1,seen,21,299,179,60,60,0,178,58,59,0,15,2,4,0
C6H10N4O2,seen,22,948,569,190,189,0,565,190,186,0,16,7,4,0
C6H10N4O3,seen,23,127,76,26,25,0,73,26,25,0,4,1,0,0
C6H10N6,seen,22,543,326,109,108,0,225,73,60,0,35,11,12,0
C6H10N6O1,seen,23,3,2,1,0,0,0,0,0,0,0,0,0,0
C6H10N6O2,seen,24,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H10N6O3,seen,25,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H10O1,test_ood,17,5082,0,0,0,5082,0,0,0,5050,0,0,0,517
C6H10O2,test_ood,18,18028,0,0,0,18028,0,0,0,16381,0,0,0,2024
C6H10O3,test_ood,19,2777,0,0,0,2777,0,0,0,1977,0,0,0,350
C6H10O4,seen,20,2669,1601,534,534,0,1393,485,471,0,168,55,54,0
C6H10O5,test_ood,21,746,0,0,0,746,0,0,0,733,0,0,0,34
C6H10O6,seen,22,8,5,2,1,0,4,2,1,0,0,0,0,0
C6H11N1,test_ood,18,9129,0,0,0,9129,0,0,0,8766,0,0,0,878
C6H11N1O1,seen,19,20711,12427,4142,4142,0,11853,3931,3952,0,1380,486,493,0
C6H11N1O2,test_ood,20,2953,0,0,0,2953,0,0,0,2405,0,0,0,356
C6H11N1O3,seen,21,760,456,152,152,0,204,66,60,0,37,8,13,0
C6H11N1O4,seen,22,931,559,186,186,0,119,41,42,0,50,17,11,0
C6H11N1O5,test_ood,23,54,0,0,0,54,0,0,0,51,0,0,0,0
C6H11N1O6,test_ood,24,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H11N3,seen,20,8761,5257,1752,1752,0,4470,1501,1483,0,640,215,204,0
C6H11N3O1,test_ood,21,295,0,0,0,295,0,0,0,292,0,0,0,19
C6H11N3O2,seen,22,417,250,84,83,0,247,84,79,0,7,1,4,0
C6H11N3O3,seen,23,747,448,150,149,0,441,150,147,0,28,9,12,0
C6H11N3O4,seen,24,1394,836,279,279,0,709,242,250,0,45,13,13,0
C6H11N5,test_ood,22,511,0,0,0,511,0,0,0,509,0,0,0,27
C6H11N5O1,seen,23,562,337,113,112,0,246,85,83,0,16,6,4,0
C6H11N5O2,seen,24,90,54,18,18,0,52,16,18,0,3,0,0,0
C6H11N5O3,seen,25,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H11N7,seen,24,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H11N7O1,test_ood,25,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H11N9O4,test_ood,30,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H12,seen,18,7001,4201,1400,1400,0,2770,937,942,0,263,100,103,0
C6H12N2,seen,20,17520,10512,3504,3504,0,10100,3372,3370,0,1119,412,379,0
C6H12N2O1,seen,21,6066,3640,1213,1213,0,3112,1023,1047,0,77,24,23,0
C6H12N2O2,seen,22,1069,641,214,214,0,543,181,181,0,31,6,6,0
C6H12N2O3,test_ood,23,1364,0,0,0,1364,0,0,0,1045,0,0,0,68
C6H12N2O4,test_ood,24,2515,0,0,0,2515,0,0,0,2411,0,0,0,111
C6H12N2O5,seen,25,568,341,114,113,0,325,110,109,0,24,8,13,0
C6H12N2O6,test_ood,26,305,0,0,0,305,0,0,0,295,0,0,0,25
C6H12N4,test_ood,22,489,0,0,0,489,0,0,0,477,0,0,0,30
C6H12N4O1,seen,23,542,325,109,108,0,322,109,106,0,16,9,5,0
C6H12N4O2,seen,24,1905,1143,381,381,0,1120,377,376,0,16,3,3,0
C6H12N4O3,test_ood,25,3,0,0,0,3,0,0,0,0,0,0,0,0
C6H12N4O4,test_ood,26,3,0,0,0,3,0,0,0,0,0,0,0,0
C6H12N4O6,test_ood,28,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H12N6,seen,24,394,236,79,79,0,234,79,78,0,17,3,5,0
C6H12N6O1,seen,25,4,2,1,1,0,0,0,0,0,0,0,0,0
C6H12N6O3,test_ood,27,645,0,0,0,645,0,0,0,610,0,0,0,29
C6H12O1,seen,19,1358,815,272,271,0,220,55,78,0,88,24,33,0
C6H12O2,seen,20,1966,1180,393,393,0,1062,357,350,0,121,45,36,0
C6H12O3,test_ood,21,314,0,0,0,314,0,0,0,306,0,0,0,18
C6H12O4,test_ood,22,588,0,0,0,588,0,0,0,407,0,0,0,29
C6H12O5,seen,23,1240,744,248,248,0,644,213,216,0,27,8,6,0
C6H12O6,test_ood,24,597,0,0,0,597,0,0,0,587,0,0,0,45
C6H13N1,test_ood,20,544,0,0,0,544,0,0,0,520,0,0,0,54
C6H13N1O1,test_ood,21,1309,0,0,0,1309,0,0,0,1109,0,0,0,53
C6H13N1O2,seen,22,3615,2169,723,723,0,1812,584,604,0,84,36,32,0
C6H13N1O3,seen,23,1788,1073,358,357,0,705,249,246,0,59,18,20,0
C6H13N1O4,seen,24,4857,2914,972,971,0,2374,774,778,0,97,29,47,0
C6H13N1O5,seen,25,720,432,144,144,0,430,144,142,0,29,10,10,0
C6H13N1O7,seen,27,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H13N3,seen,22,4681,2809,936,936,0,2329,806,775,0,47,26,17,0
C6H13N3O1,seen,23,343,206,69,68,0,111,38,44,0,14,0,3,0
C6H13N3O2,seen,24,842,505,169,168,0,414,133,134,0,14,10,7,0
C6H13N3O3,seen,25,794,476,159,159,0,474,157,159,0,8,3,4,0
C6H13N3O4,seen,26,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H13N3O7,seen,29,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H13N5,seen,24,572,343,115,114,0,170,56,58,0,31,6,9,0
C6H13N5O1,test_ood,25,473,0,0,0,473,0,0,0,471,0,0,0,11
C6H13N5O2,test_ood,26,140,0,0,0,140,0,0,0,134,0,0,0,7
C6H13N5O3,seen,27,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H13N5O4,test_ood,28,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H13N7,test_ood,26,119,0,0,0,119,0,0,0,116,0,0,0,4
C6H13N7O4,seen,30,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H14,test_ood,20,531,0,0,0,531,0,0,0,527,0,0,0,31
C6H14N2,seen,22,1813,1088,363,362,0,1051,344,348,0,33,14,11,0
C6H14N2O1,seen,23,2290,1374,458,458,0,1103,388,372,0,40,17,12,0
C6H14N2O2,test_ood,24,2025,0,0,0,2025,0,0,0,1850,0,0,0,70
C6H14N2O3,test_ood,25,649,0,0,0,649,0,0,0,646,0,0,0,19
C6H14N2O4,seen,26,89,53,18,18,0,52,17,18,0,2,1,0,0
C6H14N2O5,test_ood,27,6,0,0,0,6,0,0,0,0,0,0,0,0
C6H14N2O6,test_ood,28,2,0,0,0,2,0,0,0,0,0,0,0,0
C6H14N4,seen,24,224,134,45,45,0,132,45,44,0,6,3,1,0
C6H14N4O1,seen,25,187,112,38,37,0,112,38,37,0,1,5,2,0
C6H14N4O2,seen,26,2309,1385,462,462,0,1366,458,453,0,46,19,14,0
C6H14N4O3,test_ood,27,6,0,0,0,6,0,0,0,0,0,0,0,0
C6H14N4O4,seen,28,3,2,1,0,0,0,0,0,0,0,0,0,0
C6H14N4O6,seen,30,1,1,0,0,0,0,0,0,0,0,0,0,0
